time,temperature,pressure,gpsAltitude,pressureAltitude,gpsAltSeaLevel,pressureAltSeaLevel,verticalSpeed,horizontalSpeed,batteryVoltage,battery,latitude,longitude,predictedLongitude,predictedLatitude,CO2,CO,CH4,NO2,SO2,TVOC
2025-05-07T09:50:15.870344,6.6,896.0,589.9,733.5,760.5,1017.5,2.3,0.0,7.71,74.21052631578951,48.620852,18.331792,17.123456,48.123456,249.5,0.0,1.88,0.0,0.0,0.0
2025-05-07T09:50:18.855950,6.4,896.0,589.9,740.0,760.5,1024.0,2.1,0.0,7.79,78.42105263157897,48.620852,18.331792,17.123456,48.123456,249.5,0.0,1.88,0.0,0.0,0.0
2025-05-07T09:50:21.840865,6.3,895.0,589.9,746.6,760.5,1030.6,2.2,0.0,7.65,71.05263157894741,48.620852,18.331792,17.123456,48.123456,249.5,0.0,1.88,0.0,0.0,0.0
2025-05-07T09:50:24.114177,6.2,894.0,589.9,753.4,760.5,1037.4,2.9,0.0,7.74,75.78947368421058,48.620852,18.331792,17.123456,48.123456,247.7,0.0,1.9,0.0,0.0,0.0
2025-05-07T09:50:26.822705,6.1,893.0,589.9,760.2,760.5,1044.2,2.5,0.0,7.78,77.8947368421053,48.620852,18.331792,17.123456,48.123456,247.5,0.0,1.91,0.0,0.0,0.0
2025-05-07T09:50:29.371682,6.0,893.0,589.9,766.7,760.5,1050.7,2.5,0.0,7.77,77.36842105263159,48.620852,18.331792,17.123456,48.123456,260.9,0.0,1.91,0.0,0.0,0.0
2025-05-07T09:50:31.226575,5.9,892.0,589.9,773.3,760.5,1057.3,2.7,0.0,7.79,78.42105263157897,48.620852,18.331792,17.123456,48.123456,245.5,0.0,1.88,0.0,0.0,0.0
2025-05-07T09:50:33.490688,5.7,891.0,589.9,779.7,760.5,1063.7,3.6,0.0,7.77,77.36842105263159,48.620852,18.331792,17.123456,48.123456,245.5,9.19,1.87,0.0,0.0,0.0
2025-05-07T09:50:35.904473,5.7,891.0,589.9,785.6,760.5,1069.6,2.4,0.0,7.68,72.63157894736844,48.620852,18.331792,17.123456,48.123456,245.5,3.11,1.91,0.0,0.0,0.0
2025-05-07T09:50:38.535457,5.6,890.0,589.9,791.6,760.5,1075.6,2.2,0.0,7.8,78.94736842105266,48.620852,18.331792,17.123456,48.123456,243.7,4.76,1.91,0.0,0.0,0.0
2025-05-07T09:50:40.397218,5.5,889.0,589.9,797.5,760.5,1081.5,2.5,0.0,7.79,78.42105263157897,48.620852,18.331792,17.123456,48.123456,245.5,1.85,1.91,0.0,0.0,0.0
2025-05-07T09:50:42.873247,5.4,889.0,640.8,803.6,811.4,1087.6,3.0,0.0,7.78,77.8947368421053,48.620852,18.331728,17.123456,48.123456,245.5,2.6,1.91,0.0,0.0,0.0
2025-05-07T09:50:45.857183,5.3,888.0,644.1,809.3,814.7,1093.3,1.9,0.0,7.78,77.8947368421053,48.620848,18.331722,17.123456,48.123456,245.5,2.53,1.92,0.0,0.0,0.0
2025-05-07T09:50:48.131075,5.2,888.0,644.1,815.1,814.7,1099.1,2.5,0.0,7.75,76.31578947368423,48.620848,18.331722,17.123456,48.123456,245.5,1.7,1.92,0.0,0.0,0.0
2025-05-07T09:50:50.832722,5.2,887.0,644.1,821.2,814.7,1105.2,2.2,1.5,7.77,77.36842105263159,48.620848,18.331722,17.123456,48.123456,245.5,1.95,1.92,0.0,0.0,0.0
2025-05-07T09:50:53.898961,5.1,886.0,644.1,827.2,814.7,1111.2,2.0,0.0,7.79,78.42105263157897,48.620848,18.331722,17.123456,48.123456,245.5,2.0,1.93,0.0,0.0,0.0
2025-05-07T09:50:56.955836,5.0,886.0,644.1,833.5,814.7,1117.5,2.0,0.0,7.79,78.42105263157897,48.620848,18.331722,17.123456,48.123456,245.5,1.62,1.94,0.0,0.0,0.0
2025-05-07T09:50:59.871033,5.0,885.0,644.1,839.9,814.7,1123.9,2.2,0.0,7.76,76.84210526315792,48.620848,18.331722,17.123456,48.123456,245.5,0.0,1.94,0.0,0.0,0.0
2025-05-07T09:51:02.779939,4.9,884.0,644.1,846.7,814.7,1130.7,2.2,0.0,7.75,76.31578947368423,48.620848,18.331722,17.123456,48.123456,245.5,0.0,1.95,0.0,0.0,0.0
2025-05-07T09:51:05.197573,4.9,883.0,644.1,853.5,814.7,1137.5,2.8,0.0,7.77,77.36842105263159,48.620848,18.331722,17.123456,48.123456,245.5,0.0,1.95,0.0,0.0,0.0
2025-05-07T09:51:07.826507,4.8,883.0,644.1,860.3,814.7,1144.3,2.5,0.0,7.73,75.26315789473689,48.620848,18.331722,17.123456,48.123456,245.5,0.0,1.96,0.0,0.0,0.0
2025-05-07T09:51:10.173466,4.8,882.0,672.5,866.3,843.1,1150.3,2.5,0.0,7.62,69.47368421052636,48.62076,18.331636,17.123456,48.123456,245.5,0.0,1.95,0.0,0.0,0.0
2025-05-07T09:51:12.956384,4.7,882.0,673.1,870.8,843.7,1154.8,1.6,0.0,7.73,75.26315789473689,48.62076,18.331638,17.123456,48.123456,243.7,0.0,1.96,0.0,0.0,0.0
2025-05-07T09:51:15.381766,4.7,881.0,673.1,874.1,843.7,1158.1,1.3,0.0,7.76,76.84210526315792,48.62076,18.331638,17.123456,48.123456,243.5,0.0,1.96,0.0,0.0,0.0
2025-05-07T09:51:17.260279,4.6,881.0,673.1,876.5,843.7,1160.5,1.0,0.0,7.77,77.36842105263159,48.62076,18.331638,17.123456,48.123456,243.5,0.0,1.97,0.0,0.0,0.0
2025-05-07T09:51:19.994183,4.6,881.0,672.4,875.9,843.0,1159.9,6553.4,20.8,7.72,74.73684210526318,48.620756,18.331412,17.123456,48.123456,241.7,0.0,1.96,0.0,0.0,0.0
2025-05-07T09:51:23.016418,4.6,881.0,671.7,872.7,842.3,1156.7,6552.6,13.7,7.73,75.26315789473689,48.620688,18.33126,17.123456,48.123456,241.5,0.0,1.96,0.0,0.0,0.0
2025-05-07T09:51:25.944094,4.6,882.0,671.5,866.9,842.1,1150.9,6551.6,17.0,7.74,75.78947368421058,48.620576,18.331222,17.123456,48.123456,241.5,0.0,1.96,0.0,6.16,0.0
2025-05-07T09:51:28.806012,4.5,883.0,671.3,858.6,841.9,1142.6,6550.8,22.7,7.78,77.8947368421053,48.620444,18.331008,17.123456,48.123456,239.7,0.0,1.95,0.0,2.01,0.0
2025-05-07T09:51:31.161957,4.5,884.0,670.6,848.1,841.2,1132.1,6549.2,22.7,7.78,77.8947368421053,48.620444,18.330992,17.123456,48.123456,239.7,0.0,1.93,0.0,1.89,0.0
2025-05-07T09:51:33.939885,4.5,885.0,670.2,836.7,840.8,1120.7,6549.5,22.2,7.73,75.26315789473689,48.620392,18.330648,17.123456,48.123456,239.7,0.0,1.93,0.0,0.0,0.0
2025-05-07T09:51:36.367784,4.5,886.0,669.9,825.6,840.5,1109.6,6549.1,22.2,7.67,72.10526315789477,48.620376,18.330552,17.123456,48.123456,239.7,0.0,1.92,0.0,0.0,0.0
2025-05-07T09:51:38.919762,4.4,888.0,669.9,814.0,840.5,1098.0,6549.1,21.1,7.77,77.36842105263159,48.620264,18.330282,17.123456,48.123456,239.5,0.0,1.91,0.0,0.0,0.0
2025-05-07T09:51:41.306689,4.4,889.0,669.7,802.2,840.3,1086.2,6548.6,21.1,7.74,75.78947368421058,48.62022,18.330192,17.123456,48.123456,237.7,0.0,1.91,0.0,0.0,0.0
2025-05-07T09:51:43.901062,4.4,890.0,669.7,789.9,840.3,1073.9,6549.0,31.0,7.76,76.84210526315792,48.619996,18.329924,17.123456,48.123456,239.5,0.0,1.93,0.0,0.0,0.0
2025-05-07T09:51:46.957787,4.3,892.0,672.8,777.4,843.4,1061.4,6549.6,38.9,7.74,75.78947368421058,48.619816,18.329598,17.123456,48.123456,224.8,0.0,1.93,0.0,0.0,0.0
2025-05-07T09:51:49.735491,4.3,893.0,674.2,764.7,844.8,1048.7,6549.1,38.9,7.77,77.36842105263159,48.619772,18.32948,17.123456,48.123456,239.5,0.0,1.93,0.0,0.0,0.0
2025-05-07T09:51:52.216418,4.3,894.0,673.8,751.4,844.4,1035.4,6548.3,24.2,7.77,77.36842105263159,48.619464,18.32915,17.123456,48.123456,239.7,0.0,1.94,0.0,0.0,0.0
2025-05-07T09:51:54.936319,4.2,896.0,673.8,738.5,844.4,1022.5,6548.9,29.2,7.74,75.78947368421058,48.61936,18.32901,17.123456,48.123456,241.5,0.0,1.94,0.0,0.0,0.0
2025-05-07T09:51:57.580393,4.2,897.0,672.8,725.9,843.4,1009.9,6548.9,29.2,7.77,77.36842105263159,48.619304,18.328908,17.123456,48.123456,241.5,0.0,1.93,0.0,0.0,0.0
2025-05-07T09:51:59.424465,4.2,899.0,672.8,713.0,843.4,997.0,6548.2,29.2,7.72,74.73684210526318,48.619304,18.328908,17.123456,48.123456,239.5,0.0,1.93,0.0,0.0,0.0
2025-05-07T09:52:02.015164,4.2,900.0,671.3,700.1,841.9,984.1,6547.4,19.2,7.73,75.26315789473689,48.619132,18.328594,17.123456,48.123456,241.5,0.0,1.93,0.0,0.0,0.0
2025-05-07T09:52:04.971340,4.1,901.0,676.1,688.2,846.7,972.2,6549.7,15.3,7.74,75.78947368421058,48.619136,18.328484,17.123456,48.123456,241.5,0.0,1.92,0.0,0.0,0.0
2025-05-07T09:52:07.944276,4.1,903.0,688.0,676.0,858.6,960.0,6549.6,23.7,7.7,73.68421052631582,48.619096,18.3283,17.123456,48.123456,241.5,0.0,1.93,0.0,0.0,0.0
2025-05-07T09:52:10.653988,4.1,904.0,691.4,663.0,862.0,947.0,6548.8,23.7,7.77,77.36842105263159,48.619056,18.328238,17.123456,48.123456,241.5,0.0,1.94,0.0,0.0,0.0
2025-05-07T09:52:13.136121,4.1,906.0,691.4,648.7,862.0,932.7,6547.7,19.4,7.7,73.68421052631582,48.619004,18.328156,17.123456,48.123456,241.7,0.0,1.94,0.0,0.0,0.0
2025-05-07T09:52:15.912060,4.1,907.0,697.9,634.1,868.5,918.1,6548.7,24.1,7.75,76.31578947368423,48.618812,18.327938,17.123456,48.123456,241.7,0.0,1.94,0.0,0.0,0.0
2025-05-07T09:52:18.976093,4.1,909.0,697.0,619.0,867.6,903.0,6548.7,32.1,7.76,76.84210526315792,48.61862,18.327826,17.123456,48.123456,243.5,0.0,1.94,0.0,0.0,0.0
2025-05-07T09:52:21.889673,4.1,911.0,696.0,603.2,866.6,887.2,6548.2,26.9,7.73,75.26315789473689,48.618456,18.327664,17.123456,48.123456,243.7,0.0,1.94,0.0,0.0,0.0
2025-05-07T09:52:24.854544,4.1,912.0,690.4,586.5,861.0,870.5,6548.1,31.7,7.73,75.26315789473689,48.618312,18.32751,17.123456,48.123456,245.5,0.0,1.95,0.0,0.0,0.0
2025-05-07T09:52:27.857478,4.1,914.0,687.7,569.8,858.3,853.8,6548.0,16.8,7.76,76.84210526315792,48.618164,18.327416,17.123456,48.123456,245.7,0.0,1.96,0.0,0.0,0.0
2025-05-07T09:52:30.841397,4.1,916.0,681.0,553.3,851.6,837.3,6548.1,11.9,7.74,75.78947368421058,48.618112,18.327322,17.123456,48.123456,247.5,0.0,1.97,0.0,0.0,0.0
2025-05-07T09:52:33.767806,4.1,918.0,669.5,536.7,840.1,820.7,6547.8,25.7,7.76,76.84210526315792,48.618044,18.327192,17.123456,48.123456,247.5,0.0,1.97,0.0,0.0,0.0
2025-05-07T09:52:36.030266,4.1,920.0,665.7,520.0,836.3,804.0,6546.5,7.4,7.74,75.78947368421058,48.618032,18.32718,17.123456,48.123456,247.5,0.0,1.97,0.0,0.0,0.0
2025-05-07T09:52:38.319252,4.1,922.0,659.6,503.3,830.2,787.3,6546.3,7.4,7.76,76.84210526315792,48.617996,18.327114,17.123456,48.123456,247.5,0.0,1.97,0.0,0.0,0.0
2025-05-07T09:52:40.880873,4.2,923.0,659.6,487.6,830.2,771.6,6547.5,18.5,7.75,76.31578947368423,48.61786,18.327024,17.123456,48.123456,249.5,0.0,1.97,0.0,0.0,0.0
2025-05-07T09:52:43.873199,4.2,925.0,637.6,472.6,808.2,756.6,6548.6,13.6,7.74,75.78947368421058,48.61774,18.327022,17.123456,48.123456,249.5,0.0,1.99,0.0,0.0,0.0
2025-05-07T09:52:46.925142,4.2,927.0,629.8,457.9,800.4,741.9,6548.8,18.4,7.73,75.26315789473689,48.617604,18.326924,17.123456,48.123456,249.7,0.0,2.0,0.0,0.0,0.0
2025-05-07T09:52:49.482148,4.2,928.0,626.3,443.4,796.9,727.4,6547.9,18.4,7.75,76.31578947368423,48.617552,18.32692,17.123456,48.123456,251.4,0.0,1.99,0.0,0.0,0.0
2025-05-07T09:52:51.440954,4.3,930.0,626.3,428.7,796.9,712.7,6547.7,18.4,7.71,74.21052631578951,48.617552,18.32692,17.123456,48.123456,251.4,0.0,2.0,0.0,0.0,0.0
2025-05-07T09:52:53.751864,4.3,932.0,614.1,414.1,784.7,698.1,6545.7,18.4,7.75,76.31578947368423,48.617404,18.326804,17.123456,48.123456,249.7,0.0,2.0,0.0,0.0,0.0
2025-05-07T09:52:56.108104,4.4,933.0,605.3,400.8,775.9,684.8,6548.0,13.0,7.75,76.31578947368423,48.61734,18.32678,17.123456,48.123456,249.7,0.0,2.0,0.0,0.0,0.0
2025-05-07T09:52:58.944419,4.4,935.0,599.9,387.8,770.5,671.8,6549.0,12.7,7.74,75.78947368421058,48.617248,18.326722,17.123456,48.123456,249.7,0.0,2.0,0.0,0.0,0.0
2025-05-07T09:53:01.360109,4.4,936.0,592.5,374.8,763.1,658.8,6548.4,12.7,7.71,74.21052631578951,48.617228,18.326744,17.123456,48.123456,251.7,0.0,2.01,0.0,0.0,0.0
2025-05-07T09:53:03.242640,4.5,938.0,592.5,361.1,763.1,645.1,6547.8,12.7,7.73,75.26315789473689,48.617228,18.326744,17.123456,48.123456,253.4,0.0,2.02,0.0,0.0,0.0
2025-05-07T09:53:06.042175,4.5,939.0,585.2,347.5,755.8,631.5,6547.7,13.6,7.71,74.21052631578951,48.61714,18.32664,17.123456,48.123456,253.7,0.0,2.03,0.0,0.0,0.0
2025-05-07T09:53:08.325547,4.6,941.0,579.3,334.8,749.9,618.8,6548.2,13.6,7.71,74.21052631578951,48.61708,18.326624,17.123456,48.123456,253.7,0.0,2.03,0.0,0.0,0.0
2025-05-07T09:53:10.975501,4.6,942.0,579.3,321.6,749.9,605.6,6548.6,8.2,7.69,73.15789473684215,48.617064,18.326604,17.123456,48.123456,255.7,0.0,2.04,0.0,0.0,0.0
2025-05-07T09:53:13.955429,4.7,944.0,570.2,308.3,740.8,592.3,6549.1,8.4,7.74,75.78947368421058,48.617016,18.326652,17.123456,48.123456,257.7,0.0,2.04,0.0,0.0,0.0
2025-05-07T09:53:16.825300,4.7,945.0,562.9,294.5,733.5,578.5,6548.9,0.2,7.73,75.26315789473689,48.616944,18.326716,17.123456,48.123456,257.7,0.0,2.04,0.0,0.0,0.0
2025-05-07T09:53:19.563392,4.8,947.0,548.2,280.1,718.8,564.1,6548.4,0.4,7.71,74.21052631578951,48.616944,18.326724,17.123456,48.123456,259.4,0.0,2.04,0.0,0.0,0.0
2025-05-07T09:53:22.044449,4.9,949.0,548.2,265.2,718.8,549.2,6547.5,0.0,7.75,76.31578947368423,48.616928,18.326678,17.123456,48.123456,261.4,0.0,2.04,0.0,0.0,0.0
2025-05-07T09:53:24.968170,4.9,950.0,544.1,250.1,714.7,534.1,6548.6,0.3,7.64,70.5263157894737,48.61688,18.326574,17.123456,48.123456,261.7,0.0,2.04,0.0,0.0,0.0
2025-05-07T09:53:27.654539,5.0,952.0,538.9,235.3,709.5,519.3,6548.2,0.3,7.74,75.78947368421058,48.616884,18.326562,17.123456,48.123456,263.7,0.0,2.04,0.0,0.0,0.0
2025-05-07T09:53:29.961676,5.1,954.0,532.4,220.7,703.0,504.7,6547.2,9.9,7.74,75.78947368421058,48.616884,18.326506,17.123456,48.123456,265.4,0.0,2.04,0.0,0.0,0.0
2025-05-07T09:53:32.637055,5.1,955.0,529.5,206.5,700.1,490.5,6548.4,9.9,7.7,73.68421052631582,48.616852,18.326474,17.123456,48.123456,265.7,0.0,2.04,0.0,0.0,0.0
2025-05-07T09:53:34.894929,5.2,957.0,524.7,192.7,695.3,476.7,6547.6,7.8,7.73,75.26315789473689,48.616824,18.326452,17.123456,48.123456,267.4,0.0,2.04,0.0,0.0,0.0
2025-05-07T09:53:37.974871,5.3,958.0,518.9,178.6,689.5,462.6,6548.9,0.2,7.74,75.78947368421058,48.616836,18.326486,17.123456,48.123456,267.7,0.0,2.04,0.0,0.0,0.0
2025-05-07T09:53:40.704952,5.3,960.0,517.7,165.0,688.3,449.0,6548.6,0.2,7.74,75.78947368421058,48.616848,18.326472,17.123456,48.123456,267.7,0.0,2.04,0.0,0.0,0.0
2025-05-07T09:53:43.092775,5.4,962.0,415.3,960.0,2256.1,6319.2,4367.7,162.1,7.66,71.57894736842108,48.616864,18.326478,17.123456,48.123456,267.7,0.0,2.04,0.0,0.0,0.0
2025-05-07T09:53:45.860629,5.5,963.0,509.0,136.3,679.6,420.3,6548.4,8.5,7.72,74.73684210526318,48.616828,18.32638,17.123456,48.123456,269.4,0.0,2.05,0.0,0.0,0.0
2025-05-07T09:53:48.835083,5.5,965.0,497.4,122.0,668.0,406.0,6548.8,9.4,7.69,73.15789473684215,48.61682,18.326364,17.123456,48.123456,269.4,0.0,2.05,0.0,0.0,0.0
2025-05-07T09:53:51.678635,5.6,967.0,493.3,107.2,663.9,391.2,6548.3,9.2,7.7,73.68421052631582,48.616768,18.326318,17.123456,48.123456,271.4,0.0,2.05,0.0,0.0,0.0
2025-05-07T09:53:53.527482,5.7,968.0,493.3,92.1,663.9,376.1,6547.2,6.5,7.66,71.57894736842108,48.616768,18.326318,17.123456,48.123456,271.7,0.0,2.05,0.0,0.0,0.0
2025-05-07T09:53:55.882455,5.8,970.0,488.8,76.7,659.4,360.7,6545.6,7.3,7.73,75.26315789473689,48.616792,18.326232,17.123456,48.123456,271.7,0.0,2.05,0.0,0.0,0.0
2025-05-07T09:53:58.861997,5.8,972.0,481.6,62.7,652.2,346.7,6548.9,8.1,7.74,75.78947368421058,48.61678,18.326158,17.123456,48.123456,273.4,0.0,2.05,0.0,0.0,0.0
2025-05-07T09:54:01.860341,5.9,973.0,474.1,49.1,644.7,333.1,6549.1,10.6,7.68,72.63157894736844,48.616772,18.326072,17.123456,48.123456,271.4,0.0,2.05,0.0,0.0,0.0
2025-05-07T09:54:04.137245,6.0,975.0,472.1,34.7,642.7,318.7,6547.4,10.6,7.7,73.68421052631582,48.616772,18.326064,17.123456,48.123456,271.7,0.0,2.05,0.0,0.0,0.0
2025-05-07T09:54:06.989429,6.1,977.0,468.6,20.1,639.2,304.1,6548.5,14.0,7.71,74.21052631578951,48.616788,18.325972,17.123456,48.123456,273.4,0.0,2.05,0.0,0.0,0.0
2025-05-07T09:54:09.913488,6.1,978.0,459.4,5.8,630.0,289.8,6548.8,10.2,7.68,72.63157894736844,48.616744,18.325916,17.123456,48.123456,273.4,0.0,2.05,0.0,0.0,0.0
2025-05-07T09:54:12.803072,6.2,980.0,453.0,0.0,623.6,275.3,6551.6,5.6,7.73,75.26315789473689,48.616708,18.325854,17.123456,48.123456,271.7,0.0,2.06,0.0,0.0,0.0
2025-05-07T09:54:15.463968,6.3,982.0,444.4,0.0,615.0,260.2,0.0,16.4,7.74,75.78947368421058,48.616668,18.325652,17.123456,48.123456,271.7,0.0,2.06,0.0,0.0,0.0
2025-05-07T09:54:17.509938,6.4,984.0,444.4,0.0,615.0,245.1,0.0,16.4,7.66,71.57894736842108,48.616668,18.325652,17.123456,48.123456,271.7,0.0,2.06,0.0,0.0,0.0
2025-05-07T09:54:19.993894,6.5,985.0,438.8,0.0,609.4,230.3,0.0,10.3,7.73,75.26315789473689,48.616708,18.325546,17.123456,48.123456,271.7,0.0,2.05,0.0,0.0,0.0
2025-05-07T09:58:01.420866,332.4,35674.0,61.8,2066.4,2151.1,5792.9,102.4,4915.2,7.69,73.15789473684215,308.00404,18.28712,2701.346944,1383.38481,2451.5,0.2,207.67,0.0,104.96,8672.0
2025-05-07T09:59:05.871882,3912.2,35926.0,4437.4,2674.7,1531.2,772.3,1259.9,2579.2,68.04,100.0,3367.655541,1331.308492,3998.86375,3412.911021,2558.3,578.97,491.47,507.7,502.61,24096.0
2025-05-07T10:00:31.729585,20.2,1003.0,99.3,0.0,563.7,159.7,0.8,12.8,89.59,100.0,48.616608,269.951132,311.771824,36.174035,817.1,0.0,2.79,393.12,24.48,38473.0
2025-05-07T10:00:43.553486,2986.8,50042.0,390.1,5223.6,4674.5,4408.6,823.4,1040.6,369.71,100.0,1657.254129,3302.91132,234.892099,1037.977664,5484.3,126.78,412.32,25.66,0.8,27759.0
2025-05-07T10:01:18.072984,828.2,1771.0,2067.8,2950.9,6218.3,770.8,3763.3,2129.6,485.84,100.0,577.066235,2304.338304,3639.613845,43.205189,4024.6,81.92,74.4,371.68,417.29,63078.0
2025-05-07T10:16:50.258881,22.4,831.0,0.0,1470.9,0.0,1635.9,422.7,0.0,7.8,78.94736842105266,0.0,0.0,17.123456,48.123456,0.0,0.0,2.7,0.0,0.0,0.0
2025-05-07T10:16:51.920841,14.4,993.0,0.0,0.0,0.0,162.3,4942.6,0.0,7.74,75.78947368421058,0.0,0.0,17.123456,48.123456,409.5,0.0,2.64,0.0,0.0,0.0
2025-05-07T10:16:54.339321,14.5,993.0,0.0,0.0,0.0,162.4,0.0,0.0,7.77,77.36842105263159,0.0,0.0,17.123456,48.123456,411.1,0.0,2.58,0.0,0.0,0.0
2025-05-07T10:16:56.752749,14.5,993.0,0.0,0.0,0.0,162.4,0.0,0.0,7.79,78.42105263157897,0.0,0.0,17.123456,48.123456,403.5,0.0,2.52,0.0,0.0,0.0
2025-05-07T10:16:59.348688,14.5,993.0,0.0,0.0,0.0,162.4,0.0,0.0,7.73,75.26315789473689,0.0,0.0,17.123456,48.123456,379.2,0.0,2.49,0.0,0.0,0.0
2025-05-07T10:17:01.772621,14.5,993.0,0.0,0.0,0.0,162.4,0.0,0.0,7.73,75.26315789473689,0.0,0.0,17.123456,48.123456,391.6,0.0,2.47,0.0,0.0,0.0
2025-05-07T10:17:04.392325,14.5,993.0,0.0,0.0,0.0,162.4,0.0,0.0,7.78,77.8947368421053,0.0,0.0,17.123456,48.123456,373.6,0.0,2.46,0.0,0.0,0.0
2025-05-07T10:17:06.818308,14.5,993.0,0.0,0.0,0.0,162.5,0.0,0.0,7.78,77.8947368421053,0.0,0.0,17.123456,48.123456,390.8,0.0,2.41,0.0,0.0,0.0
2025-05-07T10:22:31.080815,2821.6,59107.0,5154.3,4942.8,3510.0,5166.9,6094.2,4006.3,156.91,100.0,1640.563545,123.246119,3422.934387,2140.693908,1925.7,144.82,599.96,293.94,32.78,12676.0
